player_name,player_team,position,injury_status,league_team,minutes,free_throws_made,free_throws_attempted,free_throw_percentage,three_pointer,rebounds,assists,steals,blocks,points
Al Horford,Bos,C,"",BOYD,31.6,1.1,1.5,.750,1.4,7.4,4.9,0.6,1.1,12.8
Andrew Wiggins,Min,SG,"",FERA,36.2,2.6,4.0,.645,1.4,4.3,1.8,1.1,0.6,18.1
Rudy Gobert,Utah,C,"",BCOH,32.6,3.8,5.5,.702,0.0,10.8,1.4,0.8,2.4,14.0
Carmelo Anthony,OKC,SF,"",SANF,32.2,1.9,2.5,.764,2.1,5.8,1.3,0.6,0.6,16.3
Myles Turner,Ind,PF,"",FERA,28.7,2.6,3.4,.774,0.9,6.8,1.4,0.6,1.9,13.5
Jrue Holiday,Nor,PG,"",SANF,36.3,2.3,3.0,.781,1.5,4.4,5.8,1.4,0.8,19.0
Eric Bledsoe,Mil,PG,"",AUST,31.2,3.5,4.4,.781,1.6,3.8,4.8,2.0,0.6,17.3
Clint Capela,Hou,C,DTD,WEIS,27.4,2.0,3.5,.556,0.0,11.0,0.9,0.8,1.9,14.1
Dwight Howard,Cha,C,"",LEED,30.6,4.1,7.2,.571,0.0,12.4,1.3,0.6,1.6,16.7
Klay Thompson*,GS,SG,O,LEED,34.4,1.2,1.4,.835,3.1,3.8,2.7,0.7,0.5,19.7
Dennis Schroder,Atl,PG,DTD,AUST,31.0,3.4,4.0,.849,1.1,3.1,6.2,1.1,0.1,19.4
Hassan Whiteside*,Mia,PF,O,STIP,25.9,2.5,3.6,.690,0.0,11.8,1.0,0.7,1.7,14.3
Tobias Harris,LAC,PF,"",JCOH,33.4,2.3,2.7,.839,2.3,5.5,2.3,0.9,0.5,18.5
Nikola Vucevic,Orl,C,"",LEED,30.1,1.3,1.6,.805,1.3,8.9,3.3,1.0,1.1,17.1
Goran Dragic,Mia,PG,"",JCOH,31.8,3.0,3.8,.800,1.5,4.0,4.9,0.8,0.2,17.5
Jeff Teague,Min,PG,"",SANF,33.1,2.8,3.4,.837,1.2,3.0,7.1,1.5,0.3,13.9
Harrison Barnes,Dal,SF,"",FERA,34.3,3.4,4.1,.826,1.5,6.3,2.0,0.7,0.2,18.8
Donovan Mitchell,Utah,SG,"",LEED,33.3,2.9,3.5,.821,2.4,3.7,3.6,1.5,0.4,20.3
Stephen Curry*,GS,PG,O,JCOH,32.0,5.5,5.9,.921,4.2,5.1,6.1,1.6,0.2,26.4
Lou Williams,LAC,PG,"",JLEE,32.8,5.5,6.3,.880,2.5,2.5,5.5,1.1,0.3,22.9
Aaron Gordon,Orl,PF,"",LEED,33.6,2.9,4.2,.702,2.0,8.5,2.4,1.0,0.8,18.3
Jusuf Nurkic,Por,C,"","",26.1,2.3,3.6,.640,0.0,8.7,1.8,0.8,1.3,14.2
Kyrie Irving*,Bos,PG,O,BCOH,32.2,3.9,4.4,.889,2.8,3.8,5.1,1.1,0.3,24.4
John Wall*,Wsh,PG,O,BOYD,34.3,4.3,6.0,.719,1.4,3.6,9.3,1.3,1.1,19.4
Lonzo Ball,LAL,PG,"",BOYD,34.4,0.6,1.4,.449,1.7,7.0,7.3,1.7,0.8,10.2
Steven Adams,OKC,C,"",STIP,32.6,2.1,3.7,.574,0.0,9.0,1.1,1.2,1.1,14.1
Enes Kanter,NY,C,"",JCOH,25.7,2.1,2.5,.851,0.0,10.9,1.5,0.5,0.5,14.0
Julius Randle,LAL,PF,"",BCOH,26.6,3.5,5.0,.706,0.1,8.0,2.5,0.5,0.6,16.2
Jayson Tatum,Bos,SF,"",LEED,30.6,2.6,3.2,.822,1.3,5.1,1.5,0.9,0.7,13.7
D'Angelo Russell,Bkn,PG,"",SANF,26.0,2.3,3.1,.742,1.8,4.0,5.0,0.7,0.4,16.1
Paul Millsap,Den,PF,"",BCOH,28.9,2.8,4.0,.702,1.0,6.2,2.8,1.2,1.1,13.9
Jonas Valanciunas,Tor,C,"",FERA,22.5,2.3,2.8,.807,0.4,8.6,1.1,0.4,0.9,12.7
Dario Saric,Phi,SF,"",STIP,30.1,2.4,2.8,.864,2.1,6.8,2.6,0.7,0.3,14.9
Kyle Kuzma,LAL,PF,DTD,LEED,30.7,1.9,2.6,.719,2.0,6.3,1.8,0.6,0.5,15.9
Will Barton,Den,SG,"",FERA,32.6,2.2,2.7,.805,1.9,4.9,4.1,1.1,0.7,15.2
Ricky Rubio,Utah,PG,"",JLEE,29.8,2.8,3.3,.857,1.2,4.5,5.4,1.6,0.1,12.7
Robert Covington,Phi,PF,"",JLEE,31.8,1.5,1.8,.849,2.6,5.4,1.9,1.5,0.8,12.7
Tyreke Evans*,Mem,SF,O,WEIS,30.9,3.2,4.0,.785,2.2,5.1,5.2,1.1,0.3,19.4
Jamal Murray,Den,SG,"",JLEE,30.9,2.8,3.1,.906,2.1,3.7,3.2,1.0,0.3,16.6
Eric Gordon,Hou,SG,"",LEED,31.5,2.9,3.6,.816,3.1,2.5,2.3,0.6,0.4,18.1
Kawhi Leonard*,SA,SF,O,JLEE,23.3,3.4,4.2,.816,1.2,4.7,2.3,2.0,1.0,16.2
Pau Gasol,SA,PF,"",FERA,24.0,2.1,2.8,.764,0.6,8.1,3.2,0.3,1.1,10.5
Isaiah Thomas,LAL,PG,DTD,BOYD,26.9,3.7,4.1,.893,1.7,2.1,4.8,0.5,0.1,15.2
Brook Lopez,LAL,C,DTD,JCOH,23.3,1.4,2.1,.676,1.5,4.0,1.7,0.4,1.4,13.0
Serge Ibaka,Tor,PF,"",STIP,27.4,1.3,1.6,.811,1.4,6.2,0.8,0.4,1.2,12.5
Jimmy Butler*,Min,SG,O,"",37.1,6.1,7.0,.865,1.2,5.4,5.0,1.9,0.4,22.2
Taj Gibson,Min,PF,"","",33.6,1.8,2.3,.767,0.1,7.1,1.2,0.8,0.7,12.4
Tim Hardaway Jr.,NY,SG,"",LEED,33.1,2.6,3.2,.824,2.3,3.9,2.7,1.1,0.2,17.7
Elfrid Payton,Pho,PG,"",WEIS,28.7,1.7,2.7,.649,0.5,4.3,6.2,1.3,0.3,12.7
Derrick Favors,Utah,PF,"","",27.9,1.9,2.9,.665,0.2,7.2,1.4,0.8,1.0,12.2
Rondae Hollis-Jefferson,Bkn,SF,"",JLEE,28.2,3.8,4.8,.783,0.2,6.7,2.4,0.9,0.7,14.5
TJ Warren*,Pho,SF,O,JCOH,33.0,3.0,3.9,.757,0.3,5.1,1.3,1.0,0.6,19.6
Joe Ingles,Utah,PF,"",JLEE,31.5,0.8,1.0,.824,2.6,4.2,4.5,1.1,0.2,11.5
Thaddeus Young,Ind,SF,"",BCOH,32.5,0.6,1.1,.608,0.8,6.2,1.9,1.7,0.5,11.8
Darren Collison,Ind,PG,"",WEIS,29.8,1.9,2.2,.874,1.4,2.6,5.4,1.4,0.2,12.7
Kentavious Caldwell-Pope,LAL,SG,"",JCOH,34.0,2.0,2.6,.772,2.3,5.4,2.2,1.5,0.2,13.8
Jaylen Brown,Bos,PF,"","",30.7,2.0,3.2,.642,1.6,5.2,1.6,1.0,0.4,14.1
Brandon Ingram*,LAL,PF,O,BOYD,33.8,3.3,4.8,.689,0.7,5.4,3.9,0.8,0.8,16.2
James Johnson,Mia,SF,"",AUST,26.4,1.5,2.2,.683,0.8,4.8,3.8,1.0,0.6,10.7
Dennis Smith Jr.,Dal,PG,"",JLEE,29.7,2.0,2.9,.700,1.5,3.8,4.9,1.0,0.3,15.1
Spencer Dinwiddie,Bkn,PG,"",JCOH,29.0,2.8,3.4,.821,1.7,3.3,6.6,0.9,0.3,12.8
Terry Rozier,Bos,PG,"",BCOH,25.5,1.4,1.9,.770,1.9,4.6,2.7,1.0,0.2,11.3
Nikola Mirotic,Nor,PF,"","",26.7,2.1,2.7,.802,2.4,7.0,1.5,0.8,0.7,15.0
Nicolas Batum,Cha,SF,"","",31.8,1.6,2.0,.817,1.5,4.9,5.5,1.1,0.4,11.9
Taurean Prince,Atl,SF,"",BOYD,30.3,1.8,2.2,.840,2.1,4.9,2.4,1.0,0.6,13.7
DeMarre Carroll,Bkn,SF,"",AUST,30.0,2.7,3.5,.767,2.0,6.6,2.0,0.8,0.4,13.7
Gary Harris*,Den,SG,O,"",34.8,2.0,2.4,.827,2.4,2.7,3.0,1.8,0.2,17.7
Rajon Rondo,Nor,PG,DTD,JLEE,25.9,0.4,0.7,.585,0.8,4.0,7.9,1.0,0.2,8.2
Kelly Olynyk,Mia,C,"",BCOH,23.8,1.8,2.3,.776,1.3,5.7,2.8,0.8,0.5,11.4
Marcin Gortat,Wsh,C,"","",25.3,1.4,2.1,.667,0.0,7.6,1.9,0.5,0.8,8.4
Trevor Ariza,Hou,SF,"",BCOH,34.3,1.1,1.3,.863,2.6,4.5,1.6,1.4,0.2,11.8
JJ Redick,Phi,SG,"",STIP,30.3,2.8,3.1,.907,2.7,2.5,3.0,0.5,0.1,16.5
Jabari Parker,Mil,SF,"",JCOH,21.9,1.4,1.8,.750,0.8,4.1,1.8,0.6,0.4,11.4
Bobby Portis,Chi,PF,"",BOYD,22.4,1.8,2.3,.784,1.1,6.7,1.8,0.7,0.3,13.3
Lauri Markkanen*,Chi,PF,O,BOYD,30.3,1.9,2.2,.867,2.0,7.6,1.1,0.5,0.6,14.8
Josh Richardson,Mia,SG,"",BCOH,33.4,1.4,1.7,.831,1.6,3.4,2.9,1.5,0.9,12.9
Dirk Nowitzki,Dal,PF,DTD,FERA,24.8,1.3,1.4,.904,1.8,5.6,1.6,0.6,0.6,12.2
Evan Fournier*,Orl,SG,O,"",32.2,2.6,3.0,.867,2.2,3.2,2.9,0.8,0.3,17.8
Jordan Clarkson,Cle,PG,"",FERA,23.6,2.0,2.5,.797,1.4,2.8,2.9,0.7,0.1,14.3
Zach LaVine*,Chi,PG,O,SANF,27.3,3.6,4.5,.813,1.8,3.9,3.0,1.0,0.2,16.7
Buddy Hield,Sac,SG,"",JLEE,24.8,0.9,1.0,.890,2.2,3.8,1.8,1.0,0.3,13.2
Willie Cauley-Stein,Sac,C,"","",27.8,2.1,3.3,.631,0.0,6.8,2.3,1.1,0.9,12.2
Josh Jackson,Pho,SF,"",BCOH,24.8,2.2,3.5,.624,0.7,4.5,1.5,1.0,0.4,12.4
Michael Beasley,NY,SF,"","",22.3,1.7,2.1,.785,0.4,5.7,1.6,0.5,0.6,12.9
Larry Nance Jr.,Cle,PF,"",BOYD,22.4,1.5,2.2,.659,0.0,7.0,1.3,1.4,0.6,9.3
Markieff Morris,Wsh,PF,"",STIP,27.4,1.5,1.8,.825,1.0,5.8,1.9,0.8,0.5,11.6
Austin Rivers,LAC,SG,"",STIP,33.8,1.6,2.5,.647,2.3,2.5,3.8,1.2,0.3,15.5
Jeremy Lamb,Cha,SG,"",FERA,24.8,2.4,2.8,.858,1.2,4.2,2.4,0.8,0.4,13.1
Zach Randolph,Sac,PF,DTD,STIP,25.6,1.4,1.8,.785,0.9,6.7,2.2,0.7,0.2,14.5
Domantas Sabonis*,Ind,PF,O,"",24.7,2.3,3.1,.737,0.2,7.9,2.0,0.5,0.4,11.7
Quinn Cook,GS,SG,"",LEED,17.9,0.6,0.7,.875,1.0,2.0,2.0,0.3,0.0,7.3
Wilson Chandler,Den,SF,"",JLEE,31.5,1.3,1.6,.773,1.2,5.3,2.2,0.6,0.5,10.3
JaMychal Green,Mem,PF,"",STIP,28.2,1.5,2.0,.729,0.8,8.5,1.5,0.6,0.4,10.6
Dejounte Murray,SA,SG,"",AUST,20.9,1.1,1.6,.702,0.1,5.6,2.8,1.1,0.4,7.8
Al-Farouq Aminu,Por,SF,"","",30.0,0.9,1.2,.729,1.9,7.5,1.2,1.1,0.6,9.6
Dwyane Wade,Mia,SG,"",AUST,23.1,2.1,2.9,.715,0.5,3.9,3.4,0.9,0.7,11.6
John Collins,Atl,PF,DTD,"",23.4,1.9,2.5,.752,0.1,7.2,1.1,0.6,1.1,10.4
Greg Monroe,Bos,PF,"","",20.1,1.5,2.1,.722,0.0,6.7,2.0,0.7,0.4,10.0
Reggie Jackson,Det,PG,"",SANF,26.5,2.2,2.6,.837,1.3,2.8,5.0,0.6,0.1,14.3
Bojan Bogdanovic,Ind,SG,"",SANF,30.9,2.2,2.6,.862,1.9,3.4,1.5,0.7,0.1,14.1
De'Aaron Fox,Sac,PG,"",AUST,27.3,1.9,2.6,.718,0.6,2.6,4.2,1.0,0.2,11.4
Marcus Morris,Bos,PF,DTD,"",26.3,2.1,2.6,.803,1.7,5.5,1.3,0.6,0.2,13.4
Dewayne Dedmon,Atl,C,"",AUST,24.4,1.1,1.3,.784,0.8,7.6,1.4,0.7,0.8,9.7
Tomas Satoransky,Wsh,SF,"",WEIS,21.7,1.1,1.4,.772,0.6,2.9,3.9,0.8,0.2,7.0
Jae Crowder,Utah,SF,"","",26.5,1.6,1.9,.819,1.3,3.5,1.3,0.7,0.2,9.6
John Henson,Mil,PF,"","",25.8,1.3,2.1,.597,0.0,6.9,1.4,0.5,1.4,8.8
Dwight Powell,Dal,PF,"","",20.9,1.7,2.3,.720,0.3,5.6,1.1,0.8,0.4,8.4
Kris Dunn*,Chi,PG,O,AUST,29.3,1.6,2.2,.737,0.8,4.3,6.0,2.0,0.5,13.4
George Hill,Cle,PG,"","",27.4,1.7,2.2,.783,1.3,2.8,2.8,0.9,0.4,10.3
Caris LeVert,Bkn,PF,"","",26.0,1.9,2.7,.708,1.2,3.7,4.0,1.1,0.3,12.1
Denzel Valentine,Chi,SG,"","",27.5,0.5,0.7,.776,1.9,5.3,3.2,0.8,0.2,10.4
Nemanja Bjelica,Min,SF,"","",19.8,0.6,0.7,.791,1.1,4.1,1.3,0.7,0.2,6.9
Rudy Gay,SA,SF,"","",21.5,1.9,2.5,.785,0.6,5.1,1.3,0.7,0.7,11.2
Kristaps Porzingis*,NY,PF,O,"",32.4,4.5,5.7,.793,1.9,6.6,1.2,0.8,2.4,22.7
DeMarcus Cousins*,Nor,C,O,"",36.2,6.1,8.2,.746,2.2,12.9,5.4,1.6,1.6,25.2
Trey Burke,NY,PG,"",LEED,19.0,0.8,1.4,.600,1.0,1.8,4.0,0.6,0.1,12.2
Danilo Gallinari*,LAC,SF,O,"",32.4,3.8,4.1,.948,1.8,4.9,2.1,0.6,0.3,15.9
J.J. Barea,Dal,PG,DTD,SANF,23.5,1.2,1.5,.784,1.7,2.9,6.3,0.5,0.0,11.7
Ish Smith,Det,PG,"","",25.4,1.1,1.5,.702,0.3,2.8,4.3,0.8,0.2,10.8
D.J. Augustin,Orl,PG,"",STIP,23.3,2.2,2.6,.865,1.5,2.1,3.9,0.7,0.0,10.0
Bogdan Bogdanovic,Sac,SG,"","",27.6,1.4,1.6,.856,1.6,2.8,3.3,0.9,0.2,11.6
Montrezl Harrell,LAC,PF,"","",16.2,1.9,2.9,.648,0.0,4.0,0.8,0.5,0.7,10.7
Kelly Oubre Jr.,Wsh,SF,"","",27.5,2.3,2.8,.830,1.6,4.5,1.1,1.0,0.4,12.0
Reggie Bullock,Det,SG,"",STIP,27.6,0.6,0.8,.783,2.0,2.4,1.5,0.8,0.2,11.2
Kent Bazemore*,Atl,SG,O,AUST,27.5,2.5,3.1,.796,1.7,3.8,3.5,1.5,0.7,12.9
Jonathon Simmons*,Orl,SG,O,"",29.4,2.7,3.5,.768,1.0,3.5,2.5,0.8,0.2,13.9
Markelle Fultz,Phi,PG,"","",18.0,1.2,2.4,.500,0.0,2.6,3.0,0.4,0.2,6.8
Alex Len,Pho,C,DTD,"",19.9,2.3,3.3,.696,0.0,7.4,1.1,0.4,0.9,8.2
Avery Bradley*,LAC,SG,O,"",31.2,1.4,1.8,.768,1.6,2.5,2.0,1.1,0.2,14.3
Justin Holiday,Chi,SG,"","",32.4,1.9,2.3,.826,2.3,4.3,2.1,1.1,0.5,12.3
Rodney Hood,Cle,SG,"",SANF,27.2,1.8,2.1,.867,2.2,2.8,1.6,0.7,0.2,15.0
Kyle Anderson,SA,PF,"",WEIS,26.9,1.4,2.0,.725,0.2,5.6,2.8,1.5,0.8,7.9
Jarrett Allen,Bkn,C,"","",19.4,1.6,2.0,.797,0.0,5.3,0.7,0.4,1.0,8.0
Justise Winslow,Mia,SG,"","",24.2,0.9,1.4,.627,0.8,5.3,2.1,0.8,0.5,7.4
Malcolm Brogdon*,Mil,SG,O,"",30.5,1.6,1.8,.882,1.3,3.3,3.2,0.9,0.3,13.3
Tyler Johnson,Mia,SG,"","",28.8,1.5,1.9,.811,1.8,3.4,2.3,0.9,0.5,12.1
Corey Brewer,OKC,SF,"",BCOH,15.5,0.9,1.2,.731,0.4,1.9,0.8,1.0,0.2,4.8
E'Twaun Moore,Nor,SG,"","",31.7,0.6,0.8,.677,1.5,3.0,2.2,0.9,0.1,12.3
Robin Lopez,Chi,C,DTD,"",26.5,1.1,1.4,.761,0.1,4.5,1.9,0.2,0.8,11.9
Courtney Lee,NY,SG,DTD,"",30.6,1.6,1.7,.919,1.5,2.9,2.4,1.1,0.2,11.9
Dillon Brooks,Mem,SF,"",AUST,28.5,1.2,1.6,.746,1.1,2.9,1.5,0.8,0.2,10.1
Allen Crabbe,Bkn,SG,"","",29.4,1.4,1.6,.848,2.6,4.3,1.5,0.6,0.4,12.7
Mike Conley*,Mem,PG,O,"",31.1,4.4,5.5,.803,2.0,2.3,4.1,1.0,0.3,17.1
Gorgui Dieng,Min,C,"","",17.2,1.0,1.3,.773,0.2,4.5,0.9,0.6,0.5,6.0
Yogi Ferrell,Dal,SG,"","",29.0,1.0,1.3,.815,1.6,3.2,2.4,0.8,0.1,10.4
Wayne Ellington,Mia,SG,"","",26.7,0.9,1.1,.849,3.0,2.9,1.1,0.7,0.1,11.4
Frank Kaminsky,Cha,C,"","",23.2,2.0,2.5,.793,1.3,3.6,1.6,0.5,0.3,10.9
Marquese Chriss,Pho,PF,"","",20.6,1.2,2.0,.577,0.8,5.1,1.1,0.7,1.0,7.2
Wesley Matthews*,Dal,SG,O,BOYD,33.8,1.3,1.6,.822,2.4,3.1,2.7,1.2,0.3,12.7
Ryan Anderson,Hou,PF,"","",26.8,1.1,1.5,.778,2.1,5.1,0.9,0.4,0.3,9.8
Marcus Smart*,Bos,PG,O,"",29.9,1.8,2.5,.729,1.4,3.5,4.8,1.3,0.4,10.2
Andrew Harrison,Mem,PG,DTD,SANF,23.7,2.2,2.8,.780,0.8,2.3,3.2,0.7,0.5,9.5
Cameron Payne,Chi,PG,"","",22.1,0.6,0.8,.750,1.3,2.5,4.1,1.2,0.4,9.0
Maurice Harkless,Por,SF,DTD,"",21.4,0.7,1.0,.712,0.8,2.7,0.9,0.8,0.7,6.5
Nerlens Noel,Dal,C,DTD,"",15.1,0.7,1.0,.769,0.0,5.3,0.6,1.1,0.7,4.5
Kyle O'Quinn,NY,PF,DTD,"",17.3,1.3,1.6,.767,0.0,5.7,2.0,0.5,1.2,6.8
Fred VanVleet,Tor,PG,"","",20.1,1.1,1.3,.837,1.4,2.5,3.1,0.9,0.3,8.7
Gordon Hayward*,Bos,SG,O,"",5.0,0.0,0.0,.000,0.0,1.0,0.0,0.0,0.0,2.0
Marvin Williams,Cha,SF,"","",25.8,1.2,1.5,.807,1.5,4.8,1.1,0.7,0.4,9.2
Tristan Thompson,Cle,PF,"","",21.1,0.8,1.5,.545,0.0,6.7,0.6,0.3,0.4,6.2
Lance Stephenson,Ind,SG,"","",22.6,1.0,1.5,.679,0.8,5.0,2.9,0.6,0.2,9.5
Ed Davis,Por,PF,"","",19.0,1.0,1.5,.670,0.0,7.5,0.5,0.4,0.7,5.5
Cristiano Felicio,Chi,PF,"","",16.4,0.9,1.4,.656,0.0,3.6,1.0,0.2,0.2,5.3
Milos Teodosic,LAC,SG,"","",25.4,0.9,1.0,.864,1.9,2.8,4.7,0.5,0.1,9.5
Gerald Green,Hou,SF,"",SANF,21.6,1.0,1.3,.786,2.6,3.0,0.5,0.6,0.4,11.3
Nick Young,GS,SG,"",JLEE,16.6,0.7,0.8,.839,1.5,1.4,0.5,0.5,0.1,7.3
Danny Green,SA,SG,"","",25.9,0.6,0.8,.784,1.7,3.6,1.6,0.9,1.2,8.8
Mario Hezonja,Orl,SF,"","",21.0,1.0,1.3,.810,1.1,3.5,1.3,1.0,0.4,9.0
Andre Iguodala,GS,SF,"","",25.5,0.9,1.4,.640,0.5,3.8,3.3,0.8,0.6,6.0
Marco Belinelli,Phi,SG,"","",23.9,1.8,2.0,.915,1.7,1.8,1.8,0.8,0.1,11.5
Ersan Ilyasova,Phi,PF,"","",24.7,1.4,1.8,.780,1.3,5.3,1.2,0.9,0.4,10.5
Skal Labissiere,Sac,PF,"","",20.3,1.6,2.0,.793,0.3,4.7,1.1,0.4,0.8,8.7
Kosta Koufos,Sac,PF,"","",19.7,0.4,1.0,.443,0.0,6.7,1.2,0.7,0.5,6.6
Trey Lyles,Den,PF,"","",19.8,1.4,2.0,.707,1.2,4.9,1.2,0.5,0.5,10.3
Brandon Jennings,Mil,PG,"","",16.0,1.0,1.0,1.000,1.0,2.4,4.3,0.3,0.6,6.9
Mason Plumlee,Den,PF,"","",20.2,1.1,2.5,.436,0.0,5.6,2.0,0.7,1.1,7.2
Kyle Korver*,Cle,SG,O,FERA,21.8,0.9,1.0,.884,2.3,2.2,1.2,0.4,0.4,9.4
Tyson Chandler*,Pho,C,O,"",25.0,1.3,2.0,.624,0.0,9.1,1.2,0.3,0.6,6.5
Jarell Martin,Mem,PF,"","",22.4,1.2,1.6,.782,0.4,4.3,0.9,0.6,0.7,7.6
Jamal Crawford,Min,SG,"",JCOH,20.3,1.3,1.5,.899,1.4,1.2,2.3,0.5,0.1,10.5
Delon Wright,Tor,PG,"","",20.8,1.4,1.7,.830,0.8,2.8,2.9,1.0,0.5,8.2
Derrick Rose*,Min,PG,O,"",17.4,1.8,2.1,.864,0.3,1.6,1.6,0.2,0.2,9.0
Willy Hernangomez,Cha,C,"","",9.1,0.8,1.4,.559,0.1,3.0,0.7,0.3,0.3,4.3
JR Smith,Cle,SG,"","",28.6,0.5,0.7,.700,1.8,3.0,1.8,0.9,0.2,8.3
Jeff Green,Cle,SF,"","",23.0,2.6,3.0,.862,0.6,3.3,1.3,0.5,0.4,10.7
Jakob Poeltl,Tor,PF,"","",18.3,0.7,1.3,.585,0.0,4.7,0.7,0.4,1.3,6.6
PJ Tucker,Hou,SG,"",BCOH,27.7,0.6,0.8,.724,1.3,5.5,0.9,1.0,0.3,5.9
David Nwaba,Chi,SG,"","",22.8,1.9,3.0,.641,0.2,4.5,1.3,0.8,0.5,7.7
Bam Adebayo,Mia,PF,DTD,"",20.2,1.9,2.6,.710,0.0,5.6,1.5,0.5,0.6,7.0
Evan Turner,Por,SG,"","",25.2,1.2,1.4,.854,0.5,3.1,2.2,0.5,0.3,8.0
Dion Waiters*,Mia,SG,O,"",30.6,1.7,2.3,.739,1.7,2.6,3.8,0.8,0.3,14.3
T.J. McConnell,Phi,PG,"","",23.5,0.5,0.6,.795,0.4,3.1,4.2,1.3,0.2,6.5
Cory Joseph,Ind,PG,"","",27.3,0.9,1.2,.750,0.8,3.3,3.2,1.0,0.2,8.1
Luke Kennard,Det,SG,"","",19.3,0.7,0.8,.873,1.0,2.3,1.6,0.6,0.2,7.1
Emmanuel Mudiay,NY,PG,DTD,SANF,19.6,1.6,2.1,.756,0.8,2.4,3.3,0.7,0.2,8.8
Patty Mills,SA,PG,"","",25.1,1.3,1.4,.887,1.8,1.9,2.7,0.6,0.1,9.7
CJ Miles,Tor,SF,"","",18.9,1.1,1.3,.831,2.5,2.1,0.7,0.6,0.3,10.3
Cheick Diallo,Nor,PF,"","",10.9,1.0,1.3,.789,0.0,4.0,0.3,0.2,0.4,5.0
Troy Daniels,Pho,SG,"","",20.4,0.7,0.8,.887,2.3,1.6,0.6,0.3,0.1,8.9
Pascal Siakam,Tor,PF,"","",20.5,0.7,1.1,.638,0.4,4.5,1.9,0.8,0.5,7.4
Devin Harris,Den,PG,"","",18.6,2.0,2.4,.836,1.1,1.8,2.1,0.7,0.2,8.4
Bismack Biyombo,Orl,C,"","",18.5,1.3,1.9,.660,0.0,5.7,0.8,0.2,1.2,5.6
Patrick Beverley*,LAC,PG,O,"",30.4,1.3,1.5,.824,2.2,4.1,2.9,1.7,0.5,12.2
Michael Kidd-Gilchrist,Cha,SF,"","",25.0,1.5,2.3,.673,0.0,4.2,1.0,0.7,0.5,9.2
Ian Clark,Nor,SG,"","",19.4,0.6,0.9,.759,0.8,1.7,1.4,0.4,0.1,7.2
Trevor Booker,Ind,PF,"","",17.4,1.0,1.4,.694,0.1,4.8,1.2,0.4,0.3,6.4
Mike Muscala,Atl,C,"","",19.0,1.0,1.1,.902,1.0,4.2,0.9,0.6,0.5,7.2
Kevon Looney,GS,SF,"","",12.4,0.6,1.1,.516,0.0,2.9,0.6,0.4,0.7,3.5
Jerami Grant,OKC,SF,"","",20.4,1.8,2.8,.652,0.4,4.0,0.7,0.4,0.9,8.2
Jordan Bell,GS,PF,"","",14.6,0.6,0.9,.690,0.0,3.7,1.9,0.7,1.0,4.9
Frank Mason III,Sac,PG,"","",19.1,1.8,2.2,.822,0.6,2.5,2.9,0.7,0.2,8.1
Joe Harris,Bkn,SG,"","",25.2,1.0,1.3,.824,1.9,3.4,1.5,0.5,0.2,10.5
Stanley Johnson,Det,SF,"","",27.0,1.6,2.0,.792,0.9,3.7,1.5,1.3,0.2,8.3
Jahlil Okafor,Bkn,C,"","",12.4,0.8,1.1,.724,0.0,3.0,0.4,0.1,0.6,6.0
Jerian Grant,Chi,PG,"","",22.6,2.0,2.6,.766,0.8,2.4,4.8,0.8,0.1,8.3
Wayne Selden,Mem,SG,"","",19.2,1.3,1.6,.769,1.4,1.6,1.8,0.5,0.1,9.1
Tony Parker,SA,PG,"","",20.0,1.0,1.4,.703,0.1,1.9,3.8,0.6,0.0,8.1
Shelvin Mack,Orl,PG,"","",19.2,1.0,1.4,.735,0.7,2.3,3.7,0.8,0.1,6.6
Jeremy Lin*,Bkn,PG,O,"",25.0,7.0,7.0,1.000,1.0,0.0,4.0,0.0,0.0,18.0
Frank Ntilikina,NY,SG,"","",21.0,0.7,0.9,.721,0.6,2.1,3.1,0.8,0.2,5.7
Josh Hart*,LAL,SG,O,"",21.5,0.8,1.2,.656,1.1,3.7,1.2,0.7,0.2,6.6
Shabazz Napier,Por,SG,"","",20.8,1.6,1.9,.839,1.1,2.2,2.1,1.1,0.2,8.8
Zaza Pachulia,GS,C,"","",14.6,1.1,1.4,.805,0.0,4.9,1.7,0.6,0.2,5.7
Aron Baynes,Bos,PF,"","",18.0,0.8,1.0,.747,0.0,5.3,1.1,0.2,0.6,5.6
Jonathan Isaac*,Orl,SF,O,"",19.8,0.6,0.8,.714,0.5,3.6,0.6,1.2,1.2,5.0
Justin Jackson,Sac,SF,"","",21.1,0.4,0.6,.706,0.8,2.7,1.0,0.4,0.2,6.7
Emeka Okafor,Nor,C,"","",15.3,0.8,1.0,.789,0.0,4.9,0.3,0.4,1.3,5.0
Noah Vonleh,Chi,PF,"","",15.7,0.7,1.0,.653,0.3,5.5,0.6,0.3,0.3,4.6
Seth Curry*,Dal,SG,O,"",--,--,--,--,--,--,--,--,--,--
Ben McLemore,Mem,SG,"","",18.1,0.8,1.0,.816,1.0,2.3,0.9,0.7,0.3,6.9
Kobe Bryant,LAL,SG,"","",--,--,--,--,--,--,--,--,--,--
Jarrett Jack,NY,PG,"","",25.6,1.0,1.2,.829,0.4,3.1,5.7,0.6,0.1,7.6
Dragan Bender,Pho,PF,"","",24.9,0.5,0.6,.773,1.4,4.1,1.6,0.3,0.6,6.1
Doug McDermott,Dal,SF,"","",22.1,0.8,1.1,.792,1.1,2.5,1.0,0.2,0.2,7.8
